,playerName,playercountry,team,teamid,teamorigin
15757,Javier Vallejo,Argentina,Liverpool UY,6879,uruguay
15758,Manuel Castro,Uruguay,Liverpool UY,6879,uruguay
15759,Gonzalo Nápoli,Uruguay,Liverpool UY,6879,uruguay
15760,Kevin Amaro,Uruguay,Liverpool UY,6879,uruguay
15761,Facundo Núñez,Uruguay,Liverpool UY,6879,uruguay
15762,Ezequiel Forclaz,Argentina,Liverpool UY,6879,uruguay
15763,Diego Rodríguez,Uruguay,Liverpool UY,6879,uruguay
15764,Matías Mir,Spain,Liverpool UY,6879,uruguay
15765,Franco Catarozzi,Uruguay,Liverpool UY,6879,uruguay
15766,Martín Rabuñal,Uruguay,Liverpool UY,6879,uruguay
15767,Lucas Wasilewsky,Uruguay,Liverpool UY,6879,uruguay
15768,Matias Silva,Uruguay,Liverpool UY,6879,uruguay
15769,Lucas Acosta,Uruguay,Liverpool UY,6879,uruguay
15770,Santiago Milano,Uruguay,Liverpool UY,6879,uruguay
15771,Gonzalo de Mello,Uruguay,Liverpool UY,6879,uruguay
15772,Lucas Suárez,Argentina,Liverpool UY,6879,uruguay
15773,Ignacio Rodríguez,Uruguay,Liverpool UY,6879,uruguay
15774,Martín Rea,Uruguay,Liverpool UY,6879,uruguay
15775,Agustín Cayetano,Uruguay,Liverpool UY,6879,uruguay
15776,Enzo Castillo,Uruguay,Liverpool UY,6879,uruguay
15777,Facundo Perdomo,Uruguay,Liverpool UY,6879,uruguay
15778,Nicolás Cabral,Argentina,Liverpool UY,6879,uruguay
15779,Jean Rosso,Uruguay,Liverpool UY,6879,uruguay
15780,Francisco Bregante,Uruguay,Liverpool UY,6879,uruguay
15781,Luca Fraga,Uruguay,Liverpool UY,6879,uruguay
15782,Carlos Acuna,Uruguay,Liverpool UY,6879,uruguay
15783,Sebastián Lentinelly,Uruguay,Liverpool UY,6879,uruguay
15784,Rafael Mateo Hornos García,Uruguay,Liverpool UY,6879,uruguay
15785,Maximiliano Nicolás Gómez Rodríguez,Uruguay,Liverpool UY,6879,uruguay
15786,Emiliano Marquez,Uruguay,Liverpool UY,6879,uruguay
15787,Franco López,Uruguay,Progreso,3238,uruguay
15788,Nahuel López,Uruguay,Progreso,3238,uruguay
15789,Matteo Copelotti,Uruguay,Progreso,3238,uruguay
15790,Facundo Sosa,Uruguay,Progreso,3238,uruguay
15791,Keiner Perez,Venezuela,Progreso,3238,uruguay
15792,Rodrigo Hernández,Uruguay,Progreso,3238,uruguay
15793,Gary Silva,Uruguay,Progreso,3238,uruguay
15794,Jose Segundo Vanetta,Argentina,Progreso,3238,uruguay
15795,Nicolas Fernandez,Uruguay,Progreso,3238,uruguay
15796,Pablo López,Uruguay,Progreso,3238,uruguay
15797,Ignacio Lemmo,Uruguay,Progreso,3238,uruguay
15798,Adrián Colombino,Uruguay,Progreso,3238,uruguay
15799,Matías de los Santos,Uruguay,Progreso,3238,uruguay
15800,Juan Rivero,Uruguay,Progreso,3238,uruguay
15801,Agustin Pinheiro,Uruguay,Progreso,3238,uruguay
15802,Alexis Cuadro,Uruguay,Progreso,3238,uruguay
15803,Alejandro Garcia,Uruguay,Progreso,3238,uruguay
15804,Gonzalo Silva,Argentina,Progreso,3238,uruguay
15805,Carlos Ordóñez,Colombia,Progreso,3238,uruguay
15806,Ayrton Cougo,Uruguay,Progreso,3238,uruguay
15807,Marcos Paolini ,Uruguay,Progreso,3238,uruguay
15808,Nicolás Olivera,Uruguay,Progreso,3238,uruguay
15809,Alejandro Prieto,Uruguay,Progreso,3238,uruguay
15810,Facundo Kidd,Uruguay,Progreso,3238,uruguay
15811,Hernan Carroso,Uruguay,Progreso,3238,uruguay
15812,Gianfranco Trasante Medina,Uruguay,Progreso,3238,uruguay
15813,Danilo Asconeguy,Uruguay,Progreso,3238,uruguay
